tissue/kleenex									0.03	0.04	0.11	0.19	0.21	0.31	0.36	0.4	0.52	0.54	0.64	0.63	0.82	0.68	0.83
goose	0	0	0	0	0.01	0	0.02	0.04	0.04	0.07	0.08	0.17	0.18	0.18	0.27	0.33	0.35	0.42	0.48	0.47	0.65	0.45	0.6
ran									0	0.01	0.02	0.03	0.04	0.03	0.08	0.1	0.14	0.16	0.22	0.24	0.41	0.25	0.39
lookit me / lookit me dancing									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
does your child ever pick up or point to an object and name an absent person to whom the object belongs?									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
water (not beverage)	0	0	0.01	0.01	0.04	0.05	0.07	0.24	0.25	0.24	0.44	0.54	0.63	0.6	0.74	0.79	0.82	0.85	0.86	0.95	0.97	0.9	0.98
love	0	0	0	0.01	0.03	0.01	0.05	0.08	0.09	0.14	0.2	0.3	0.32	0.39	0.42	0.58	0.62	0.69	0.74	0.73	0.88	0.86	0.9
hot	0	0	0.01	0.04	0.05	0.11	0.26	0.36	0.43	0.4	0.61	0.64	0.72	0.71	0.77	0.84	0.85	0.85	0.91	0.89	0.97	0.91	0.95
train	0	0	0	0.02	0	0.01	0.05	0.11	0.12	0.17	0.34	0.41	0.49	0.48	0.69	0.74	0.78	0.79	0.85	0.88	0.95	0.9	0.97
you fix it / can you fix it									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
splash	0	0	0	0	0.01	0	0.01	0.06	0.05	0.05	0.11	0.16	0.17	0.25	0.31	0.4	0.46	0.5	0.55	0.56	0.75	0.7	0.84
broked									0	0	0.01	0.02	0.03	0.03	0.08	0.07	0.08	0.06	0.11	0.13	0.14	0.1	0.15
fork	0	0	0	0	0	0	0.02	0.09	0.07	0.15	0.27	0.35	0.41	0.47	0.64	0.68	0.71	0.75	0.81	0.89	0.92	0.81	0.93
belly button	0	0	0	0.02	0.01	0.04	0.12	0.23	0.22	0.3	0.38	0.48	0.54	0.57	0.67	0.72	0.74	0.77	0.82	0.83	0.91	0.83	0.95
face	0	0	0	0	0	0	0.02	0.06	0.05	0.06	0.16	0.26	0.23	0.33	0.44	0.52	0.59	0.61	0.77	0.72	0.86	0.79	0.88
book	0	0.01	0.01	0.12	0.1	0.22	0.33	0.42	0.52	0.52	0.71	0.8	0.83	0.8	0.82	0.92	0.91	0.92	0.94	0.96	0.98	0.95	0.97
would									0	0	0	0	0.01	0.02	0.03	0.03	0.04	0.07	0.09	0.13	0.17	0.19	0.26
elephant	0	0	0.01	0	0.01	0.01	0.03	0.08	0.08	0.11	0.23	0.31	0.32	0.38	0.53	0.6	0.67	0.68	0.79	0.78	0.91	0.83	0.95
mommy*	0.22	0.23	0.46	0.45	0.54	0.68	0.62	0.74	0.93	0.93	0.97	0.97	0.96	0.97	0.96	0.99	0.99	0.97	0.99	0.98	0.99	0.98	0.99
zebra									0.04	0.08	0.15	0.2	0.22	0.22	0.35	0.43	0.5	0.51	0.62	0.57	0.78	0.69	0.81
blew									0	0	0.01	0.03	0.02	0.02	0.06	0.05	0.11	0.12	0.23	0.17	0.34	0.16	0.29
jacket	0	0	0	0.01	0.01	0.01	0.02	0.09	0.06	0.09	0.19	0.27	0.29	0.34	0.45	0.5	0.57	0.64	0.66	0.76	0.82	0.76	0.83
hi	0.11	0.1	0.18	0.28	0.35	0.41	0.54	0.59	0.65	0.54	0.71	0.72	0.76	0.74	0.77	0.83	0.89	0.92	0.93	0.93	0.98	0.93	0.95
kitchen	0	0	0	0	0	0.01	0	0.06	0.03	0.05	0.13	0.2	0.22	0.32	0.41	0.54	0.56	0.62	0.73	0.75	0.86	0.79	0.91
hit	0	0	0	0	0	0	0.01	0.03	0.02	0.04	0.11	0.16	0.19	0.25	0.42	0.45	0.55	0.61	0.71	0.69	0.84	0.76	0.84
swing (object)	0	0	0	0.01	0.01	0.01	0.02	0.09	0.14	0.18	0.31	0.41	0.41	0.47	0.62	0.66	0.67	0.73	0.81	0.82	0.89	0.83	0.92
blockses									0	0	0	0	0	0.01	0.02	0	0.02	0.02	0.02	0.02	0.03	0.02	0.03
fireman									0	0.01	0.04	0.03	0.06	0.08	0.15	0.22	0.26	0.3	0.44	0.47	0.6	0.55	0.7
went									0	0	0.02	0.02	0.03	0.02	0.06	0.06	0.11	0.16	0.16	0.27	0.46	0.28	0.44
chicken (animal)	0	0	0	0.01	0.01	0.01	0.02	0.11	0.08	0.11	0.25	0.29	0.34	0.4	0.54	0.58	0.66	0.67	0.76	0.79	0.88	0.82	0.89
she									0.01	0.01	0.01	0.04	0.04	0.05	0.14	0.17	0.19	0.23	0.38	0.38	0.49	0.48	0.59
porch									0	0	0.01	0.05	0.06	0.09	0.13	0.15	0.18	0.22	0.29	0.4	0.43	0.4	0.49
wet	0	0	0	0	0.01	0.01	0.03	0.1	0.07	0.1	0.22	0.3	0.35	0.42	0.58	0.6	0.68	0.75	0.82	0.79	0.92	0.82	0.94
clown									0.02	0.03	0.09	0.12	0.15	0.15	0.19	0.28	0.33	0.4	0.46	0.49	0.7	0.51	0.67
pour									0.01	0	0.03	0.06	0.07	0.11	0.18	0.2	0.25	0.35	0.38	0.5	0.6	0.55	0.66
yard									0.01	0.02	0.05	0.09	0.08	0.15	0.17	0.23	0.3	0.38	0.5	0.46	0.61	0.56	0.71
there	0	0	0	0	0.01	0.02	0.01	0.07	0.07	0.04	0.11	0.12	0.17	0.19	0.31	0.39	0.42	0.47	0.61	0.63	0.78	0.68	0.79
comb	0	0	0	0	0	0.01	0.02	0.04	0.06	0.08	0.18	0.22	0.27	0.27	0.36	0.42	0.46	0.57	0.67	0.59	0.78	0.69	0.82
mouth	0	0	0	0.02	0.02	0.03	0.07	0.18	0.18	0.27	0.43	0.56	0.54	0.57	0.7	0.75	0.79	0.81	0.87	0.88	0.95	0.89	0.96
look	0	0	0	0.04	0.01	0.01	0.04	0.05	0.06	0.07	0.15	0.2	0.19	0.25	0.39	0.47	0.61	0.64	0.73	0.72	0.86	0.83	0.87
these									0.02	0.01	0.04	0.07	0.09	0.07	0.18	0.2	0.2	0.3	0.44	0.4	0.51	0.46	0.54
about									0	0	0	0.01	0.02	0.02	0.04	0.06	0.05	0.1	0.13	0.1	0.23	0.26	0.31
hen									0.01	0.01	0.03	0.06	0.08	0.13	0.16	0.19	0.22	0.25	0.3	0.26	0.48	0.33	0.46
jelly									0.02	0.02	0.08	0.11	0.14	0.15	0.26	0.3	0.35	0.44	0.46	0.58	0.72	0.59	0.79
walk	0	0	0.01	0.01	0	0.01	0.01	0.06	0.08	0.12	0.26	0.34	0.31	0.42	0.56	0.61	0.67	0.72	0.72	0.75	0.89	0.79	0.91
plant	0	0	0.01	0	0	0.01	0.02	0.06	0.02	0.05	0.1	0.13	0.18	0.22	0.29	0.31	0.37	0.44	0.54	0.51	0.67	0.6	0.75
every									0	0	0.01	0	0.01	0.02	0.04	0.1	0.08	0.14	0.18	0.19	0.26	0.3	0.35
bottle	0.03	0.06	0.11	0.22	0.18	0.25	0.38	0.42	0.42	0.36	0.49	0.53	0.58	0.61	0.7	0.71	0.74	0.78	0.86	0.83	0.92	0.86	0.93
scared	0	0	0	0	0	0	0	0.02	0.01	0.02	0.02	0.05	0.08	0.12	0.23	0.29	0.35	0.41	0.54	0.58	0.73	0.62	0.8
babysitter	0	0	0	0	0	0	0.01	0	0.01	0	0.01	0.02	0.03	0.02	0.08	0.14	0.12	0.16	0.18	0.26	0.34	0.29	0.38
sprinkler									0.01	0.01	0.03	0.06	0.05	0.08	0.13	0.15	0.23	0.32	0.31	0.4	0.51	0.45	0.57
watch (object)	0	0	0	0.01	0.01	0.01	0.02	0.11	0.07	0.08	0.2	0.24	0.25	0.3	0.42	0.43	0.52	0.57	0.66	0.65	0.83	0.7	0.83
sky	0	0	0	0.01	0.01	0	0.01	0.07	0.06	0.07	0.2	0.26	0.26	0.34	0.43	0.47	0.54	0.57	0.61	0.69	0.81	0.73	0.85
we									0.01	0.01	0.01	0.02	0.03	0.04	0.09	0.12	0.14	0.2	0.29	0.33	0.43	0.43	0.54
please	0	0	0	0.02	0.02	0.04	0.12	0.16	0.27	0.36	0.49	0.56	0.68	0.74	0.76	0.84	0.87	0.86	0.93	0.94	0.98	0.96	0.98
skate									0	0	0.01	0.03	0.03	0.08	0.09	0.09	0.15	0.17	0.26	0.27	0.42	0.37	0.44
friend									0.02	0.02	0.06	0.09	0.13	0.14	0.25	0.31	0.34	0.38	0.48	0.5	0.68	0.64	0.78
lick									0	0.02	0.03	0.05	0.07	0.15	0.19	0.25	0.28	0.37	0.42	0.5	0.62	0.61	0.7
boots	0	0	0	0	0	0.01	0.02	0.11	0.1	0.14	0.26	0.31	0.42	0.46	0.59	0.65	0.65	0.69	0.7	0.77	0.86	0.84	0.88
make									0	0	0.02	0.06	0.08	0.12	0.21	0.28	0.34	0.4	0.54	0.54	0.73	0.66	0.79
seed									0	0	0	0.01	0	0.01	0.01	0.03	0.02	0.02	0.04	0.04	0.05	0.04	0.07
rip									0	0.01	0.01	0.04	0.03	0.05	0.07	0.13	0.13	0.15	0.25	0.29	0.4	0.36	0.45
picnic									0	0.01	0.03	0.05	0.07	0.06	0.1	0.19	0.24	0.26	0.41	0.45	0.52	0.51	0.64
mop									0.01	0.02	0.04	0.07	0.09	0.12	0.17	0.18	0.24	0.25	0.34	0.35	0.52	0.41	0.55
house	0	0	0	0	0.01	0.01	0.03	0.09	0.08	0.12	0.24	0.32	0.34	0.4	0.51	0.61	0.65	0.72	0.74	0.78	0.88	0.83	0.93
quack quack	0.03	0.02	0.01	0.06	0.11	0.18	0.24	0.32	0.46	0.46	0.58	0.62	0.68	0.62	0.75	0.82	0.83	0.85	0.89	0.83	0.95	0.86	0.96
thirsty	0	0	0	0	0	0	0.01	0.05	0.03	0.02	0.07	0.13	0.16	0.19	0.31	0.4	0.43	0.47	0.55	0.62	0.73	0.69	0.76
ranned									0	0	0	0	0	0	0.01	0	0.01	0.03	0.02	0.04	0.03	0.03	0.04
I like read stories / I like to read stories									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
if									0	0.01	0	0.01	0.01	0.02	0.03	0.03	0.04	0.1	0.08	0.12	0.19	0.2	0.23
cowboy									0	0	0.01	0.02	0.03	0.04	0.09	0.12	0.16	0.19	0.22	0.23	0.41	0.36	0.47
baby blanket / baby's blanket									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
another	0	0	0	0	0.01	0	0	0.02	0.01	0.01	0.05	0.07	0.07	0.07	0.2	0.2	0.26	0.34	0.44	0.37	0.57	0.52	0.63
a									0.04	0.04	0.08	0.1	0.12	0.18	0.28	0.3	0.35	0.37	0.48	0.55	0.6	0.6	0.71
work (place)	0	0	0	0	0	0	0.01	0.05	0.06	0.05	0.15	0.2	0.24	0.28	0.44	0.48	0.57	0.64	0.72	0.73	0.86	0.74	0.88
pick									0.01	0	0.04	0.08	0.07	0.09	0.13	0.21	0.24	0.32	0.46	0.38	0.58	0.56	0.65
lunch	0	0	0	0	0	0.01	0.01	0.07	0.05	0.06	0.16	0.18	0.24	0.3	0.35	0.48	0.53	0.6	0.65	0.64	0.81	0.8	0.88
each									0	0	0	0.01	0.01	0.02	0.03	0.04	0.03	0.09	0.11	0.13	0.15	0.19	0.22
slide (object)	0	0	0	0	0.01	0.01	0.02	0.09	0.09	0.11	0.21	0.34	0.34	0.39	0.54	0.58	0.62	0.68	0.71	0.73	0.87	0.79	0.87
careful	0	0	0	0	0	0	0.01	0.03	0.02	0.02	0.09	0.12	0.16	0.16	0.25	0.35	0.38	0.49	0.54	0.51	0.74	0.62	0.79
button	0	0	0	0.04	0.02	0.04	0.04	0.14	0.18	0.15	0.29	0.38	0.39	0.39	0.55	0.61	0.63	0.66	0.72	0.69	0.89	0.77	0.91
stone									0.01	0.01	0.05	0.05	0.07	0.08	0.16	0.14	0.19	0.24	0.29	0.3	0.41	0.34	0.46
ing									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
runned									0	0	0	0	0.01	0.01	0.02	0.02	0.03	0.04	0.08	0.07	0.09	0.1	0.07
saw									0.01	0	0.02	0.02	0.03	0.01	0.09	0.09	0.14	0.14	0.25	0.23	0.49	0.25	0.48
pizza	0	0	0	0	0	0.01	0.02	0.09	0.1	0.14	0.31	0.37	0.46	0.48	0.62	0.71	0.74	0.79	0.85	0.89	0.94	0.88	0.96
run	0	0	0	0	0	0	0.02	0.03	0.03	0.06	0.14	0.2	0.26	0.32	0.5	0.52	0.62	0.68	0.72	0.71	0.86	0.8	0.93
cracker	0	0.01	0.02	0.02	0.05	0.1	0.19	0.29	0.34	0.32	0.5	0.58	0.59	0.59	0.71	0.78	0.77	0.81	0.84	0.84	0.95	0.86	0.96
green									0.04	0.07	0.15	0.21	0.24	0.28	0.41	0.47	0.52	0.59	0.61	0.63	0.82	0.76	0.89
applesauce									0.05	0.05	0.14	0.15	0.23	0.28	0.39	0.45	0.48	0.5	0.54	0.57	0.73	0.65	0.84
stroller	0	0	0	0.01	0	0.01	0.02	0.07	0.06	0.05	0.16	0.21	0.22	0.18	0.27	0.33	0.48	0.53	0.54	0.54	0.83	0.54	0.79
hear									0.01	0.01	0.05	0.09	0.1	0.11	0.24	0.29	0.33	0.41	0.5	0.52	0.68	0.62	0.78
but									0	0	0	0.01	0.02	0.04	0.04	0.05	0.07	0.11	0.16	0.23	0.26	0.27	0.39
firetruck	0	0	0	0	0	0	0.02	0.09	0.05	0.03	0.13	0.2	0.22	0.3	0.42	0.47	0.55	0.63	0.62	0.66	0.83	0.77	0.88
have									0.01	0.02	0.06	0.1	0.13	0.15	0.27	0.35	0.41	0.46	0.58	0.6	0.75	0.7	0.78
juice	0	0	0.01	0.02	0.09	0.13	0.25	0.36	0.44	0.31	0.58	0.67	0.69	0.76	0.82	0.85	0.86	0.86	0.95	0.9	0.97	0.91	0.98
away	0	0	0	0.01	0	0	0	0.03	0.02	0.01	0.06	0.08	0.1	0.12	0.24	0.29	0.34	0.42	0.49	0.49	0.67	0.58	0.68
teeth									0.19	0.16	0.37	0.35	0.37	0.35	0.4	0.39	0.58	0.62	0.71	0.65	0.89	0.54	0.73
eye	0.01	0	0.01	0.02	0.08	0.1	0.21	0.3	0.43	0.48	0.67	0.73	0.74	0.74	0.83	0.9	0.91	0.92	0.95	0.94	0.99	0.96	0.98
asleep	0	0.01	0	0.01	0	0	0.01	0.03	0.03	0.06	0.11	0.19	0.22	0.25	0.4	0.46	0.54	0.59	0.62	0.57	0.8	0.75	0.85
heared									0	0	0	0	0	0	0.01	0.02	0.02	0.01	0.02	0.04	0.05	0.02	0.04
knock									0.03	0.07	0.11	0.16	0.15	0.25	0.36	0.37	0.44	0.5	0.56	0.59	0.73	0.66	0.79
paint									0.01	0.03	0.06	0.08	0.13	0.19	0.26	0.31	0.39	0.43	0.52	0.57	0.73	0.68	0.8
yellow									0.06	0.1	0.15	0.23	0.3	0.3	0.42	0.46	0.57	0.62	0.6	0.68	0.81	0.72	0.86
where's my dolly / where's my dolly name Sam									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
noodles	0	0	0	0.01	0.01	0.01	0.02	0.09	0.09	0.09	0.21	0.26	0.32	0.38	0.46	0.48	0.56	0.56	0.66	0.65	0.8	0.69	0.87
peanut butter									0.03	0.06	0.12	0.22	0.19	0.28	0.41	0.44	0.5	0.58	0.61	0.71	0.82	0.75	0.86
are									0	0	0.01	0.02	0.04	0.04	0.08	0.11	0.16	0.2	0.29	0.3	0.45	0.4	0.57
spoon	0	0	0	0	0.02	0.03	0.07	0.16	0.2	0.26	0.45	0.52	0.58	0.62	0.73	0.79	0.77	0.83	0.86	0.89	0.95	0.89	0.96
find									0.01	0.02	0.07	0.11	0.15	0.18	0.31	0.38	0.43	0.51	0.59	0.61	0.79	0.68	0.82
high chair	0	0	0	0.01	0.01	0.01	0.01	0.08	0.05	0.08	0.18	0.2	0.2	0.29	0.36	0.39	0.46	0.48	0.55	0.57	0.72	0.63	0.7
no wash dolly / don't wash dolly									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
share									0.01	0.01	0.05	0.09	0.11	0.17	0.28	0.3	0.36	0.46	0.48	0.57	0.71	0.63	0.79
two foot / two feet									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beside									0	0	0.01	0	0.03	0.03	0.06	0.07	0.09	0.13	0.14	0.17	0.22	0.23	0.28
playground									0.01	0.02	0.06	0.07	0.08	0.12	0.2	0.26	0.3	0.37	0.45	0.45	0.57	0.63	0.66
thank you	0.01	0	0.02	0.05	0.13	0.14	0.25	0.31	0.37	0.44	0.56	0.62	0.66	0.72	0.78	0.84	0.86	0.88	0.91	0.94	0.97	0.98	0.98
gotta/got to									0	0.01	0.01	0.02	0.03	0.04	0.1	0.14	0.11	0.16	0.29	0.28	0.37	0.4	0.43
napkin									0.02	0.04	0.1	0.15	0.22	0.28	0.39	0.43	0.54	0.57	0.66	0.64	0.82	0.72	0.87
cut									0.01	0.01	0.04	0.08	0.11	0.13	0.22	0.3	0.36	0.48	0.55	0.55	0.72	0.66	0.77
ice									0.11	0.12	0.25	0.34	0.36	0.41	0.51	0.59	0.64	0.72	0.71	0.75	0.86	0.81	0.88
rocking chair	0	0	0	0.01	0	0.01	0	0.07	0.04	0.04	0.11	0.16	0.2	0.2	0.35	0.32	0.38	0.45	0.49	0.55	0.65	0.61	0.73
peekaboo	0	0.03	0.02	0.05	0.11	0.11	0.18	0.27	0.33	0.4	0.49	0.57	0.58	0.61	0.67	0.78	0.76	0.81	0.85	0.86	0.91	0.84	0.94
stick									0.05	0.08	0.16	0.21	0.2	0.26	0.38	0.48	0.54	0.57	0.66	0.71	0.81	0.72	0.87
taste									0.01	0	0.04	0.06	0.07	0.1	0.2	0.23	0.28	0.31	0.42	0.44	0.61	0.55	0.65
bring	0	0	0	0.01	0	0	0.01	0.03	0.02	0.03	0.07	0.1	0.11	0.17	0.2	0.33	0.34	0.44	0.52	0.5	0.68	0.61	0.74
movie									0.01	0.02	0.06	0.08	0.11	0.16	0.23	0.29	0.32	0.39	0.46	0.49	0.65	0.65	0.72
glasses	0	0	0	0	0.01	0.01	0.05	0.09	0.09	0.11	0.22	0.3	0.29	0.37	0.46	0.54	0.6	0.66	0.71	0.72	0.87	0.78	0.84
story									0.03	0.06	0.12	0.18	0.18	0.28	0.36	0.42	0.53	0.54	0.61	0.66	0.81	0.73	0.84
child	0	0	0	0.01	0.01	0	0.02	0.02	0.01	0.01	0.03	0.03	0.04	0.04	0.08	0.11	0.15	0.16	0.16	0.26	0.33	0.3	0.37
maked									0	0	0	0.01	0	0	0.02	0.01	0.03	0.04	0.06	0.05	0.09	0.05	0.1
my	0.01	0	0	0.01	0	0.01	0.05	0.06	0.08	0.07	0.12	0.22	0.19	0.29	0.4	0.44	0.53	0.55	0.61	0.58	0.8	0.77	0.81
much									0	0.01	0.02	0.03	0.03	0.02	0.1	0.13	0.13	0.17	0.24	0.25	0.36	0.31	0.44
roof									0.01	0	0.02	0.04	0.06	0.07	0.14	0.16	0.2	0.27	0.32	0.39	0.53	0.47	0.6
mouse	0	0	0	0.01	0.01	0.01	0.03	0.07	0.09	0.1	0.22	0.29	0.32	0.42	0.55	0.59	0.62	0.66	0.71	0.72	0.88	0.81	0.9
present									0.01	0.03	0.05	0.1	0.13	0.17	0.33	0.37	0.52	0.56	0.6	0.65	0.81	0.7	0.85
boy	0	0	0	0.01	0.01	0.02	0.04	0.1	0.08	0.12	0.22	0.31	0.32	0.37	0.45	0.56	0.58	0.64	0.76	0.76	0.85	0.8	0.9
airplane	0	0	0.01	0.02	0.04	0.04	0.06	0.22	0.22	0.21	0.41	0.48	0.54	0.57	0.7	0.74	0.79	0.84	0.89	0.92	0.96	0.91	0.97
purse	0	0	0	0.01	0.01	0.01	0.02	0.11	0.05	0.07	0.15	0.22	0.22	0.34	0.36	0.41	0.51	0.54	0.62	0.65	0.79	0.67	0.8
vitamins									0.02	0.05	0.06	0.12	0.14	0.15	0.22	0.28	0.33	0.41	0.49	0.51	0.61	0.59	0.66
sock	0	0	0	0.02	0.05	0.08	0.14	0.25	0.3	0.22	0.44	0.47	0.46	0.44	0.5	0.59	0.71	0.75	0.82	0.78	0.95	0.79	0.9
school	0	0	0	0	0	0	0.02	0.05	0.04	0.08	0.17	0.24	0.28	0.33	0.47	0.56	0.57	0.69	0.7	0.73	0.85	0.83	0.91
childrens									0	0	0.01	0	0	0	0.01	0.01	0.03	0.02	0.05	0.04	0.06	0.04	0.08
nuts									0.01	0.03	0.05	0.11	0.12	0.17	0.17	0.26	0.35	0.34	0.51	0.47	0.61	0.62	0.71
take	0	0	0	0	0	0	0	0.02	0.01	0.01	0.04	0.08	0.08	0.12	0.24	0.32	0.32	0.41	0.51	0.5	0.69	0.65	0.75
our									0	0	0	0.02	0.03	0.02	0.04	0.11	0.08	0.16	0.19	0.23	0.33	0.34	0.37
cute	0	0	0	0.01	0	0	0.01	0.04	0.03	0.05	0.08	0.12	0.16	0.16	0.29	0.32	0.34	0.39	0.46	0.42	0.64	0.56	0.67
hug	0	0	0	0.01	0.01	0.01	0.03	0.12	0.11	0.17	0.28	0.37	0.42	0.44	0.61	0.7	0.69	0.77	0.83	0.83	0.92	0.89	0.95
is									0.02	0.02	0.04	0.04	0.06	0.09	0.15	0.19	0.24	0.3	0.41	0.46	0.57	0.53	0.68
chase									0.01	0.03	0.05	0.08	0.08	0.1	0.17	0.25	0.27	0.35	0.36	0.37	0.6	0.52	0.65
the									0.02	0.03	0.04	0.08	0.08	0.09	0.21	0.24	0.29	0.3	0.51	0.46	0.63	0.53	0.7
tongue	0	0	0	0	0	0.01	0.02	0.05	0.07	0.16	0.22	0.3	0.33	0.36	0.52	0.56	0.59	0.63	0.69	0.74	0.84	0.81	0.91
now	0	0	0	0.01	0	0	0.01	0.02	0.03	0.05	0.07	0.13	0.18	0.23	0.29	0.38	0.42	0.53	0.64	0.64	0.77	0.67	0.77
shopping									0.02	0.03	0.09	0.13	0.12	0.18	0.29	0.36	0.42	0.51	0.57	0.59	0.75	0.64	0.8
cheerios	0	0	0.01	0.02	0.02	0.04	0.06	0.14	0.16	0.19	0.27	0.29	0.34	0.4	0.47	0.52	0.52	0.61	0.63	0.69	0.79	0.74	0.84
yucky	0	0	0.01	0.02	0.04	0.05	0.07	0.12	0.19	0.22	0.38	0.37	0.41	0.43	0.55	0.63	0.66	0.68	0.71	0.68	0.86	0.78	0.87
feets									0.01	0.01	0.05	0.07	0.06	0.07	0.15	0.09	0.13	0.13	0.26	0.19	0.24	0.14	0.26
and									0.01	0.01	0.02	0.06	0.07	0.09	0.18	0.28	0.32	0.36	0.45	0.5	0.64	0.62	0.72
sneaker									0.01	0.02	0.04	0.08	0.11	0.1	0.2	0.18	0.2	0.3	0.31	0.36	0.47	0.39	0.48
camera									0.02	0.01	0.09	0.13	0.18	0.23	0.33	0.35	0.46	0.52	0.6	0.62	0.75	0.68	0.83
sink	0	0	0	0	0	0	0.01	0.02	0.02	0.03	0.09	0.13	0.17	0.23	0.34	0.4	0.46	0.5	0.65	0.65	0.76	0.74	0.82
finish	0	0	0	0	0	0	0.02	0.02	0.01	0.03	0.05	0.07	0.08	0.07	0.17	0.22	0.26	0.35	0.39	0.41	0.6	0.56	0.63
finger	0	0	0	0	0	0.01	0.03	0.06	0.07	0.19	0.28	0.38	0.43	0.52	0.6	0.72	0.74	0.75	0.84	0.84	0.91	0.88	0.96
bath	0	0.01	0.01	0.02	0.08	0.13	0.2	0.28	0.36	0.45	0.57	0.63	0.67	0.7	0.82	0.84	0.84	0.86	0.94	0.9	0.97	0.93	0.97
turn on light / turn on light so I can see									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
popcorn									0.04	0.08	0.18	0.22	0.28	0.33	0.38	0.44	0.58	0.63	0.71	0.69	0.84	0.76	0.9
daddy pick me up / daddy picked me up									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
french fries									0.07	0.11	0.22	0.33	0.33	0.39	0.49	0.56	0.62	0.7	0.8	0.78	0.9	0.81	0.91
alligator									0.03	0.05	0.1	0.13	0.18	0.21	0.28	0.38	0.46	0.5	0.61	0.58	0.8	0.72	0.79
choo choo	0	0	0.01	0.05	0.06	0.05	0.09	0.18	0.28	0.33	0.51	0.59	0.61	0.59	0.73	0.78	0.81	0.83	0.85	0.85	0.95	0.87	0.93
an									0	0	0	0.01	0.01	0.01	0.04	0.04	0.05	0.09	0.15	0.15	0.17	0.19	0.25
aunt	0.01	0	0.01	0.01	0.01	0.02	0.05	0.07	0.06	0.08	0.14	0.15	0.18	0.19	0.35	0.36	0.44	0.5	0.57	0.62	0.72	0.65	0.72
sled									0.01	0.06	0.07	0.1	0.13	0.22	0.24	0.31	0.25	0.3	0.33	0.38	0.38	0.45	0.53
diaper	0	0.01	0	0.01	0.04	0.08	0.1	0.17	0.28	0.32	0.49	0.55	0.53	0.69	0.7	0.8	0.81	0.88	0.87	0.87	0.96	0.92	0.96
bee	0	0	0.01	0.01	0.01	0.02	0.05	0.15	0.18	0.25	0.36	0.49	0.5	0.48	0.6	0.72	0.72	0.73	0.78	0.81	0.92	0.84	0.93
store	0	0	0	0	0	0.01	0.02	0.05	0.04	0.04	0.16	0.23	0.25	0.32	0.44	0.52	0.59	0.65	0.78	0.73	0.88	0.78	0.89
mine	0	0.01	0.01	0.01	0.02	0.03	0.14	0.15	0.21	0.31	0.41	0.52	0.58	0.64	0.71	0.75	0.83	0.81	0.84	0.85	0.93	0.87	0.93
grandma*	0.01	0.04	0.07	0.1	0.11	0.17	0.23	0.25	0.41	0.44	0.58	0.65	0.69	0.74	0.82	0.86	0.86	0.9	0.94	0.91	0.96	0.94	0.98
teddybear	0	0	0	0	0	0.02	0.01	0.07	0.15	0.12	0.23	0.31	0.32	0.34	0.47	0.57	0.54	0.67	0.69	0.71	0.87	0.8	0.85
after									0	0	0.02	0.02	0.04	0.06	0.11	0.14	0.18	0.24	0.34	0.31	0.47	0.45	0.54
garden	0	0	0	0	0	0	0	0.04	0.01	0	0.05	0.07	0.07	0.1	0.17	0.2	0.23	0.28	0.36	0.38	0.53	0.47	0.58
baby	0.05	0.03	0.06	0.14	0.17	0.24	0.35	0.47	0.53	0.6	0.73	0.75	0.81	0.85	0.87	0.93	0.91	0.94	0.97	0.92	0.98	0.96	0.97
carrots	0	0	0	0.01	0	0.01	0.01	0.07	0.06	0.07	0.2	0.23	0.26	0.35	0.42	0.47	0.57	0.6	0.69	0.69	0.86	0.8	0.91
green beans									0.03	0.04	0.11	0.11	0.15	0.18	0.23	0.3	0.36	0.41	0.43	0.42	0.59	0.49	0.68
tiger	0	0	0	0.01	0	0	0	0.03	0.08	0.09	0.19	0.23	0.25	0.3	0.42	0.53	0.57	0.59	0.68	0.69	0.84	0.75	0.88
walker									0	0	0.01	0.02	0.04	0.04	0.06	0.1	0.07	0.1	0.17	0.18	0.22	0.21	0.29
which									0	0	0.01	0	0.01	0.01	0.02	0.07	0.07	0.12	0.14	0.09	0.2	0.26	0.31
glue									0	0	0.03	0.05	0.05	0.06	0.1	0.12	0.19	0.24	0.31	0.38	0.51	0.45	0.59
they									0	0	0.01	0.01	0.02	0.03	0.06	0.07	0.08	0.15	0.24	0.25	0.36	0.37	0.44
block	0	0	0	0.02	0.01	0.05	0.09	0.18	0.19	0.22	0.37	0.42	0.45	0.49	0.59	0.65	0.67	0.71	0.76	0.81	0.9	0.8	0.93
toast	0	0	0	0.01	0.01	0.02	0.07	0.11	0.12	0.12	0.23	0.3	0.35	0.33	0.46	0.54	0.58	0.6	0.68	0.72	0.84	0.72	0.87
ated									0	0	0	0	0	0.01	0.01	0	0.01	0.02	0.02	0.04	0.04	0.04	0.05
